00538C40;unknown_0
00538DD0;YOU_JOINED_CONVERSATION
00539020;YOU_LEFT_CONVERSATION
00539100;CONVERSATION_CONVERTED_TO_WHISPER
005393C0;MEMBER_JOINED
005394D0;MEMBER_LEFT
00539660;INTERNAL_STRING_ERROR
00539770;BattlenetUI_OnFOFUpdate
00539970;unknown_1
00539BF0;Script_BNGetFriendInfo
00539CC0;Script_BNGetFriendInfoByID
00539D70;Script_BNGetFriendToonInfo
00539F90;Script_BNGetToonInfo
0053A030;Script_BNSendWhisper
0053A150;Script_BNGetConversationMemberInfo
0053A300;Script_BNListConversation
0053A540;Script_BNGetBlockedInfo
0053A660;Script_BNRequestFOFInfo
0053A940;FRIEND_ADDED
0053AA70;FRIEND_REMOVED
0053ABC0;FRIEND_OFFLINE
0053AE30;BattlenetUI_OnConversationUpdate
0053AF70;BattlenetUI_OnConversationInvite
0053B170;BattlenetUI_Initialize
0053B370;BATTLENET_NAME_FORMAT_1
0053B3E0;s_0___23
0053B3F0;ClearPetSpellInfo
0053B410;CGSpellBook__GetCompanionType
0053B440;CGSpellBook__SendCompanionUpdate
0053B480;CGSpellBook__UpdateSelection
0053B4E0;CGSpellBook__FindSlotBySpellID
0053B5A0;CGSpellBook__GetSpellProgressionRank
0053B5C0;Script_GetNumSpellTabs
0053B650;Script_GetKnownSlotFromHighestRankSlot
0053B6C0;Script_FindSpellBookSlotByID
0053B8E0;CreatureStats_GetName
0053B900;CGGlyphInfo__IsGlyphKnown
0053BAC0;CGSpellBook__UpdateCooldowns
0053BAF0;CGSpellBook__PickupSpellBookItem
0053BBC0;CGSpellBook__PickupCompanion
0053BC40;CGSpellBook__CastSpell
0053BCE0;CGSpellBook__GetSkinningSpell
0053BD70;CGSpellBook__IsUnitOwnedByGuid
0053BE30;CGSpellBook__IsUnlearnedSpell
0053BE70;Script_GetSpellTabInfo
0053C0B0;Script_GetNumShapeshiftForms
0053C0F0;Script_CastShapeshiftForm
0053C180;Script_GetShapeshiftFormCooldown
0053C2A0;Script_GetNumCompanions
0053C310;Script_PickupCompanion
0053C3A0;Script_IsSpellKnown
0053C5B0;HasSpell
0053CA70;CGSpellBook__UpdateSpells
0053CEC0;CGSpellBook__UpdateCompanions
0053CF10;CGSpellBook__UpdateUsable
0053D1B0;CGSpellBook__UpdateUsablePower
0053D4B0;CGSpellBook__GetShapeshiftForm
0053D680;CGUnit_C::IsAuraStealable
0053D750;CGSpellBook__IsSpellActive
0053D990;CGSpellBook__FindCompanionSlotByID
0053D9D0;CGSpellBook__GetAppropriateSpellRank
0053DC20;CGSpellBook__GetSpellTexture
0053DD10;Script_UpdateSpells
0053DD30;Script_HasPetSpells
0053DE10;Script_GetShapeshiftForm
0053DE60;Script_CancelShapeshiftForm
0053DE90;Script_GetShapeshiftFormInfo
0053E060;Script_CastSpellByID
0053E2C0;Script_GetCompanionInfo
0053E490;Script_GetCompanionCooldown
0053E5E0;Script_CallCompanion
0053E6B0;Script_DismissCompanion
0053E7E0;Script_SummonRandomCritter
0053EC40;delete_122
0053F290;delete_123
0053F5E0;CGSpellBook__FindSpellByName
0053F870;delete_124
0053FAD0;CGSpellBook__DelKnownSpell
00540200;CGSpellBook__FindSpellByName@2
00540310;Script_CastSpellByName
00540650;CGSpellBook__FindSlotByName
00540670;FrameScript_GetSpellOrActionInfo
005407F0;Script_GetSpellName
005408E0;Script_GetSpellLink
00540A30;Script_GetSpellInfo
00540D70;Script_GetSpellTexture
00540DF0;Script_GetSpellCount
00540E80;Script_GetSpellCooldown
00541010;Script_GetSpellAutocast
005410E0;Script_ToggleSpellAutocast
00541140;Script_EnableSpellAutocast
005411A0;Script_DisableSpellAutocast
00541200;Script_PickupSpell
00541250;Script_CastSpell
005412C0;Script_IsSelectedSpell
00541340;Script_IsPassiveSpell
00541420;Script_IsAttackSpell
00541500;Script_IsCurrentSpell
005415D0;Script_IsAutoRepeatSpell
00541680;Script_IsUsableSpell
00541800;Script_IsHelpfulSpell
005418F0;Script_IsHarmfulSpell
005419F0;Script_IsConsumableSpell
00541AF0;Script_SpellHasRange
00541C60;Script_IsSpellInRange
00541DF0;CGSpellBook__AddSpellToNameCache
00542030;CGSpellBook__AddKnownSpell
00542EB0;CGSpellBook__ReplaceSpell
00542EE0;CGSpellBook__AddPetSpell
00543020;Script_GetNumMapLandmarks
00543060;Script_GetNumMapOverlays
005430A0;Script_PositionWorldMapArrowFrame
005432C0;Script_PositionMiniWorldMapArrowFrame
005434E0;Script_ShowWorldMapArrowFrame
00543540;Script_ShowMiniWorldMapArrowFrame
005435A0;Script_GetWintergraspWaitTime
00543600;Script_CanQueueForWintergrasp
00543860;CGWorldMap__GetZoneID
005438A0;CGWorldMap__GetZoneName
00544140;CGWorldFrame__TranslateToMapCoords
005444F0;CGWorldMap__GetPlayerPosition
005445F0;CGWorldMap__GetPOIPosition
00544750;CGWorldMap__CreateArrowFrame
005448A0;CGWorldMap__CreateMiniArrowFrame
005449F0;CGWorldMap__UpdateArrowFrames
00544B20;Script_GetMapContinents
00544B90;Script_GetMapZones
00544C40;Script_DungeonUsesTerrainMap
00544CA0;Script_GetMapInfo
00544D40;Script_GetCurrentMapContinent
00544E10;Script_GetCurrentMapAreaID
00544E80;Script_GetCurrentMapZone
00544FC0;Script_GetCurrentMapDungeonLevel
00545050;Script_IsZoomOutAvailable
00545110;Script_UpdateMapHighlight
00545880;Script_GetPlayerMapPosition
00545950;Script_GetCorpseMapPosition
005459C0;Script_GetDeathReleasePosition
00545A30;Script_GetMapLandmarkInfo
00545C80;Script_GetMapOverlayInfo
00545E60;Script_CreateWorldMapArrowFrame
00545F20;Script_CreateMiniWorldMapArrowFrame
00545FE0;Script_UpdateWorldMapArrowFrames
00545FF0;Script_InitWorldMapPing
00546100;CGPlayerData_HasZoneExplored
00546150;CGPlayer_C_HasZoneExplored
00546290;Script_GetNumDungeonMapLevels
00546310;CGWorldMap__SetMap
005468F0;CGWorldMap__ProcessClick
005469E0;Script_SetMapZoom
00546A90;Script_ZoomOut
00546C50;Script_SetMapByID
00546E80;Script_ProcessMapClick
00546EF0;Script_ClickLandmark
00547120;CGWorldMap__EnterWorld
00547170;CGWorldMap__SetMapToCurrentZone
00547A70;CGWorldMap__SetDungeonLevel
00547B80;Script_SetDungeonMapLevel
00547C10;Script_SetMapToCurrentZone
00547EB0;CGWorldMap__InitializeGame
00548570;CGWorldStateInfo__InitializeGame
00548600;TSArray::CalculateGrowth
005486E0;CGWorldStateInfo__OnUITime
00548700;CGWorldStateInfo__GetUITime
00548720;Script_GetNumWorldStateUI
00548760;CGWorldStateInfo__RequestUITime
005488F0;CGWorldStateInfo__TimerUpdate
00548D10;CGWorldStateInfo__GetWorldState
00548D40;Script_GetWorldStateUIInfo
00549140;delete_125
00549440;CGWorldStateInfo__SetWorldState
00549630;GetArenaPetGUIDCount
005496D0;SetBattleFieldGuid
005497C0;CGBattlefieldInfo__GetRemoteStats
005498C0;CGBattlefieldInfo__OnBattlefieldManagerEntered
00549AD0;Script_IsActiveBattlefieldArena
00549B40;Script_CloseBattlefield
00549B80;Script_GetBattlefieldPortExpiration
00549C40;Script_GetBattlefieldInstanceExpiration
00549CD0;Script_GetBattlefieldInstanceRunTime
00549D30;Script_GetBattlefieldEstimatedWaitTime
00549DD0;Script_GetBattlefieldTimeWaited
00549E80;Script_GetNumBattlefieldScores
00549EC0;Script_GetBattlefieldWinner
00549F20;Script_GetNumBattlefieldStats
00549F60;Script_GetBattlefieldStatData
0054A040;Script_GetNumBattlefieldPositions
0054A0E0;Script_GetNumBattlefieldFlagPositions
0054A140;Script_GetNumBattlefieldVehicles
0054A180;Script_GetBattlefieldTeamInfo
0054A280;Script_GetBattlefieldArenaFaction
0054A2C0;Script_GetNumArenaOpponents
0054A300;Script_GetHolidayBGHonorCurrencyBonuses
0054A370;Script_GetRandomBGHonorCurrencyBonuses
0054ABF0;unseen
0054AD10;CGBattlefieldInfo__OnArenaUnitDestroyed
0054B5E0;CGBattlefieldInfo__OnDestroyArenaUnit
0054B840;CGBattlefieldInfo__AddArenaOpponentToSlot
0054B920;CGBattlefieldInfo__AddArenaOpponentPetToSlot
0054BAA0;Script_GetNumBattlefields
0054BAE0;Script_IsBattlefieldArena
0054BB40;Script_SetSelectedBattlefield
0054BBD0;Script_GetSelectedBattlefield
0054BC30;Script_GetBattlefieldStatus
0054BE90;Script_GetBattlefieldScore
0054C120;Script_SetBattlefieldScoreFaction
0054C170;Script_GetBattlefieldStatInfo
0054C250;Script_LeaveBattlefield
0054C2E0;Script_GetBattlefieldPosition
0054C4D0;Script_GetBattlefieldVehicleInfo
0054C6E0;Script_CanJoinBattlefieldAsGroup
0054C740;Script_GetBattlefieldMapIconScale
0054C7A0;Script_HearthAndResurrectFromArea
0054C810;Script_CanHearthAndResurrectFromArea
0054C870;Script_GetNumBattlegroundTypes
0054C8A0;Script_GetWorldPVPQueueStatus
0054C9F0;Script_SortBGList
0054CA50;CGBattlefieldInfo__EnterWorld
0054CC70;CGBattlefieldInfo__JoinBattlefield
0054CE30;CGBattlefieldInfo__RequestScoreData
0054CF60;CGBattlefieldInfo__RequestPlayerPositions
0054D010;CGBattlefieldInfo__GetFlagToken
0054D100;CGBattlefieldInfo__AddArenaOpponent
0054D1C0;CGBattlefieldInfo__AddArenaOpponentPet
0054D4F0;o_2:a_10C:s_6___12
0054D590;o_2:a_10C:s_6___13
0054D630;o_2:a_10C:s_6___14
0054D6D0;o_2:a_10C:s_6___15
0054D770;Script_GetBattlefieldInfo
0054D8F0;Script_GetBattlefieldInstanceInfo
0054D990;Script_JoinBattlefield
0054DA10;Script_AcceptBattlefieldPort
0054DCA0;Script_RequestBattlefieldScoreData
0054DCB0;Script_RequestBattlefieldPositions
0054DCC0;Script_GetBattlefieldFlagPosition
0054DE00;Script_SortBattlefieldScoreData
0054E010;Script_GetBattlegroundInfo
0054E160;Script_BattlefieldMgrEntryInviteResponse
0054E1A0;Script_BattlefieldMgrQueueRequest
0054E1C0;Script_BattlefieldMgrQueueInviteResponse
0054E200;Script_BattlefieldMgrExitRequest
0054E220;delete_126
0054E330;CGBattlefieldInfo__LeaveWorld
0054E390;CGBattlefieldInfo__OnBattlefieldList
0054E5B0;CGBattlefieldInfo__RequestBattlegroundInstanceInfo
0054E6D0;Script_RequestBattlegroundInstanceInfo
0054E720;CGBattlefieldInfo__InitializeGame
0054EA60;Script_GetGamma
0054EA90;Script_SetGamma
0054EB10;Script_GetTerrainMip
0054EB40;Script_SetTerrainMip
0054EBC0;Script_IsPlayerResolutionAvailable
0054EC00;CGVideoOptions__RegisterScriptFunctions
0054EC30;CGVideoOptions__UnregisterScriptFunction
0054ED80;Script_SetupFullscreenScale
0054EE60;Script_GetVideoCaps
0054EF90;Script_IsStereoVideoAvailable
0054EFE0;AddResolution
0054F050;widescreen_0
0054F1B0;gxApi
0054F430;Script_GetScreenResolutions
0054F4A0;Script_GetCurrentResolution
0054F570;Script_SetScreenResolution
0054F690;Script_GetRefreshRates
0054F820;Script_GetMultisampleFormats
0054F8B0;Script_GetCurrentMultisampleFormat
0054F980;Script_SetMultisampleFormat
0054FB10;delete_127
0054FB50;subject
0054FBB0;priority
0054FC50;CAccountMsgBody__LoadBody
0054FDE0;Script_AccountMsg_GetNumTotalMsgs
0054FE20;Script_AccountMsg_GetHeaderSubject
0054FEC0;Script_AccountMsg_GetHeaderPriority
0054FF70;Script_AccountMsg_LoadBody
00550020;Script_AccountMsg_GetBody
00550080;CAccountMsg_RegisterScriptFunctions
005500B0;CAccountMsg_UnregisterScriptFunctions
005500D0;priority_0
00550140;priority_1
00550210;ACCOUNT_MESSAGE_READ_URL
00550360;Script_AccountMsg_GetNumUnreadMsgs
005503E0;Script_AccountMsg_GetNumUnreadUrgentMsgs
00550430;Script_AccountMsg_GetIndexHighestPriorityUnreadMsg
005504E0;Script_AccountMsg_GetIndexNextUnreadMsg
005505B0;Script_AccountMsg_SetMsgRead
00550650;delete_128
005506A0;CAccountMsgHeaders__LoadHeaders
00550810;opened
00550910;Script_AccountMsg_LoadHeaders
005509E0;CKBIterator__GoTo
00550B10;delete_129
00550B60;CKBPage__BeginLoading
00550B80;CKBPage__LoadingCallback
00550D10;CKBPage__GetRoot
00550D40;CKBPage__GetInt
00550D80;CKBPage__GetBodyString
00550E10;CKBSetup__BeginLoading
00550F50;Languages
00550FB0;CKBSetup__GetSubCategory
00551050;ArticleHeaders
005510B0;CKBPage__GetBool
00551100;ArticleHeaders_0
005511E0;CKBSetup__GetCategory
00551250;ArticleHeaders_1
005512B0;updated
00551300;articleCount
00551350;CKBQuery__ComputeCachedData
005513A0;CKBQuery__AppendMangledSearchQuery
00551430;CKBArticle__BeginLoading
00551550;Article
005515A0;languageId
00551620;CKBSystem__CacheServerMessage
00551660;CKBSystem__OnEvent
00551720;Script_KBSetup_BeginLoading
00551760;Script_KBSetup_IsLoaded
00551790;Script_KBSetup_GetLanguageCount
005517D0;Script_KBSetup_GetLanguageData
005518C0;Script_KBSetup_GetCategoryCount
00551900;Script_KBSetup_GetCategoryData
005519F0;Script_KBSetup_GetArticleHeaderCount
00551A30;Script_KBSetup_GetArticleHeaderData
00551B40;Script_KBSetup_GetTotalArticleCount
00551B90;Script_KBQuery_IsLoaded
00551BC0;Script_KBQuery_GetArticleHeaderCount
00551C00;Script_KBQuery_GetArticleHeaderData
00551D10;Script_KBQuery_GetTotalArticleCount
00551D60;Script_KBArticle_BeginLoading
00551DA0;Script_KBArticle_IsLoaded
00551DD0;Script_KBArticle_GetData
00551FB0;Script_KBSystem_GetMOTD
00551FD0;Script_KBSystem_GetServerStatus
00551FF0;Script_KBSystem_GetServerNotice
00552140;CKBQuery__BeginLoading
00552380;CKBSystem__Initialize
005523A0;Script_KBSetup_GetSubCategoryCount
00552440;Script_KBSetup_GetSubCategoryData
00552580;Script_KBQuery_BeginLoading
005526D0;delete_131
00552740;CKBPage__Shutdown
005528D0;CGLookingForGroup__OnOpenFromGossip
005529A0;Script_SearchLFGGetJoinedID
00552DD0;Script_GetLFGTypes
00552E10;Script_GetLFGRoles
00552E90;Script_GetLFGInfoLocal
00552F30;Script_GetLFGInfoServer
00553000;CGLookingForGroup__GetLFGProposalMember
00553110;Script_GetLFGProposalMember
00553120;Script_GetRandomDungeonBestChoice
00553170;Script_CanPartyLFGBackfill
00553220;LFGChoiceArray__Resize
00553530;CGLookingForGroup__GetLFGListEntryDisplayed
005536A0;LFGChoice__Compare
005538B0;PushDungeonEncounterInfo
005539A0;CGLookingForGroup__SetLFGComment
00553BA0;Script_SearchLFGGetNumResults
00553C30;Script_SearchLFGGetEncounterResults
00553D60;Script_SetLFGRoles
00553E20;Script_CompleteLFGRoleCheck
00553F50;Script_SetLFGComment
00553F90;Script_GetLFGQueueStats
00554160;Script_LeaveLFG
00554170;UNKNOWN_12
00554370;Script_GetLFGProposal
00554380;CGLookingForGroup__GetLFGProposalEncounter
00554440;Script_GetLFGProposalEncounter
00554450;CGLookingForGroup__ProposalResponse
005545E0;Script_AcceptProposal
00554600;Script_RejectProposal
00554680;Script_GetLFGRoleUpdate
00554690;CGLookingForGroup__GetLFGRoleUpdateSlot
00554740;Script_GetLFGRoleUpdateSlot
00554750;Script_GetLFGRoleUpdateMember
005548E0;Script_GetLFGRoleUpdateMember@2
005548F0;Script_GetAvailableRoles
00554A50;Script_SetLFGBootVote
00554A60;CGLookingForGroup__GetLFGBootProposal
00554BD0;Script_GetLFGBootProposal
00554BE0;Script_GetLFDChoiceOrder
00554D20;Script_GetLFRChoiceOrder
00554E60;LFG_FillChoiceTable
005551E0;Script_GetLFDChoiceInfo
005553B0;Script_GetNumRandomDungeons
00555590;Script_GetLFGDungeonInfo
005555D0;Script_GetLFGRandomDungeonInfo
00555660;Script_IsInLFGDungeon
005556D0;Script_GetPartyLFGBackfillInfo
00555760;Script_UnitHasLFGRandomCooldown
00555840;Script_UnitHasLFGDeserter
00555920;CGLookingForGroup__RequestLFGStatus
00555990;CGLookingForGroup__RequestLFGPlayerInfo
00555F30;LFG__SetHeaderCollapsed
00555F80;LFG__SetDungeonSelected
00555FD0;Script_SearchLFGGetResults
00556280;Script_SearchLFGGetPartyResults
005564D0;Script_GetLFDChoiceCollapseState
005567E0;Script_GetLFDChoiceEnabledState
005569D0;Script_RequestLFDPlayerLockInfo
00556A50;Script_RequestLFDPartyLockInfo
00556AD0;Script_SetLFGHeaderCollapsed
00556B60;Script_SetLFGDungeonEnabled
00556BC0;Script_LFGTeleport
00556E10;CGUnit_C::GetAura
00557240;CGLookingForGroup__EnterWorld
005572D0;CGLookingForGroup__JoinLFG
00557520;Script_GetLFGQueuedList
00557660;Script_JoinLFG
005576B0;Script_GetLFDChoiceLockedState
00557890;Script_GetLFDLockPlayerCount
00557930;Script_GetLFDLockInfo
00557AA0;Script_GetLFGDungeonRewards
00557BE0;Script_GetLFGDungeonRewardInfo
00557D60;Script_GetLFGDungeonRewardLink
00557E40;Script_GetLFGCompletionReward
00557F70;Script_GetLFGCompletionRewardItem
00558060;Script_GetLFGRandomCooldownExpiration
005580E0;Script_GetLFGDeserterExpiration
00558350;LFGChoiceList_Update
005586D0;Script_IsListedInLFR
005589D0;delete_133
00558A70;delete_134
00558AF0;delete_135
00558D70;delete_136
00558E60;delete_137
00558ED0;CGLookingForGroup__JoinLFGSearch
00558F90;CGLookingForGroup__LeaveLFGSearch
00559310;CGLookingForGroup__JoiningParty
00559340;delete_138
005593A0;delete_139
00559400;Script_SearchLFGJoin
005594E0;Script_SearchLFGLeave
00559500;Script_ClearLFGDungeon
005595D0;Script_ClearAllLFGDungeons
00559800;delete_140
005599F0;delete_141
00559B00;s_0___24
00559B70;CGLookingForGroup__SetLFGDungeon
00559C90;CGLookingForGroup__IsSlotValidForAll
00559F50;Script_SetLFGDungeon
00559FF0;Script_GetLastQueueStatusIndex
0055A040;Script_IsLFGDungeonJoinable
0055A0C0;Script_PartyLFGStartBackfill
0055A580;delete_142
0055A5B0;delete_143
0055AA40;delete_144
0055AE20;delete_145
0055AF20;CGLookingForGroup__ShutdownGame
0055B080;delete_146
0055B120;CGLookingForGroup__ClearPartyInfo
0055B700;CGLookingForGroup__ResortLFGLists
0055B770;CGLookingForGroup__OnLFGList
0055BDC0;CGLookingForGroup__OnLFGMessage
0055D280;Script_RefreshLFGList
0055D2B0;Script_SearchLFGSort
0055D440;CGLookingForGroup__InitializeGame
0055D740;CGUIBindings__StripModifiers
0055D860;CGUIBindings__AddModifiers
0055D990;CGUIBindings__AddMetaPrefix
0055DAB0;JOYAXIS
0055DC00;Script_GetNumBindings
0055DC30;Script_GetCurrentBindingSet
0055DC60;Script_GetNumModifiedClickActions
0055DD10;LSHIFT_3
0055E180;BUTTON
0055E340;CGUIBindings__MouseEventToString
0055E550;CGUIBindings__EnableBindingMode
0055E610;TSList__Link
0055E700;CGUIBindings_GetCommand
0055E750;CGUIBindings__GetCommandKey
0055E8D0;Script_GetBinding
0055E9B0;Script_GetBindingKey
0055EA70;Script_GetModifiedClickAction
0055F1B0;CGUIBindings__SaveBindings
0055F3A0;CGUIBindings__SaveBindingsCallback
0055F3D0;CGUIBindings__SaveBindings@2
0055F4D0;WDCache::LookupNode
0055F830;delete_148
0055F860;CGUIBindings__ExecCommand
0055F940;CGUIBindings__IsModifiedClick
0055FAD0;Script_RunBinding
0055FB90;Script_SetModifiedClick
0055FC20;Script_GetModifiedClick
0055FCC0;Script_IsModifiedClick
005604F0;CGUIBindings__ClearOverrideBindings
00560560;Script_ClearOverrideBindings
00560FA0;delete_149
00560FD0;delete_150
00561000;delete_151
00561030;delete_152
00561060;delete_153
00561B80;CGUIBindings__constructor
005620F0;CGUIBindings__Initialize
00562140;CGUIBindings__GetKeyBinding
005622E0;CGUIBindings__GetReducedKeyBinding
00562490;CGUIBindings__GetCommandAction
00562550;Script_GetBindingAction
005625F0;Script_GetBindingByKey
00562820;delete_154
00562B80;CGUIBindings__CopyBindings
00562D60;CGUIBindings__FinishLoadBindings
00562DD0;CGUIBindings__LoadModifiedClick
00562ED0;CGUIBindings__Bind
00563150;CGUIBindings__ExecKey
00563480;CGUIBindings__SetOverrideBinding
00563520;Script_SetBinding
005635E0;Script_SetBindingSpell
00563700;Script_SetBindingItem
00563820;Script_SetBindingMacro
00563940;Script_SetBindingClick
00563A90;Script_SetOverrideBinding
00563B80;Script_SetOverrideBindingSpell
00563CB0;Script_SetOverrideBindingItem
00563DE0;Script_SetOverrideBindingMacro
00563F10;Script_SetOverrideBindingClick
00564070;Script_LoadBindings
005640C0;Script_SaveBindings
00564130;Script_GetClickFrame
005641C0;CGUIBindings__LoadBindings
00564310;CGUIBindings__LoadBindingsCallback
005643B0;CGUIBindings__LoadBindings@2
00564470;CGUIBindings__LoadBinding
00564760;CGUIBindings__Load
005648A0;CGActionBar__IsMacro
005648D0;CGActionBar__GetMacroID
00564900;QueryCastSequence
00564A20;INV_Misc_QuestionMark
00564AB0;CGUIMacros__GetMacroIndexByID
00564AE0;Script_SecureCmdOptionParse
00564B90;Script_StopMacro
00564BB0;Script_GetNumMacros
00564C10;Script_GetRunningMacro
00564C70;Script_GetRunningMacroButton
00564DB0;CGUIMacros__RunMacro
00564E90;Script_GetMacroIconInfo
00564F60;Script_GetMacroItemIconInfo
00565030;WDCache::UnlinkNode
005650C0;MACRONODE__FindSpellID
00565510;CGUnit_C_GetAuraFlags
00565630;Ability_
005656B0;Ability__0
00565840;CGUIMacros__LoadIcons
00565C40;MACRONODE__Parse
005660E0;MACRONODE__IncrementActionBarCount
00566110;MACRONODE__DecrementActionBarCount
00566140;CGUIMacros__Initialize
00566160;CGUIMacros__UpdateMacroSpells
00566240;CGUIMacros__SortMacros
005663A0;CGUIMacros__SetMacroBody
00566400;Script_RunMacroText
00566490;Script_GetNumMacroIcons
005664E0;Script_GetNumMacroItemIcons
00566530;CGUIMacros__Shutdown
00566660;CGUIMacros__UpdateDynamicMacros
005666A0;Script_GetMacroIndexByName
005668F0;CGUIMacros__SaveMacrosCallback
00566A30;CGUIMacros__SaveMacros
00566A70;CGUIMacros__GetMacroByIndex
00566AA0;CGUIMacros__FindMacro
00566AC0;CGUIMacros__GetFullIconPath
00566CD0;CGUIMacros__EditMacro
00566D50;CGUIMacros__DeleteMacro
00566E80;Script_RunMacro
00566EB0;Script_GetMacroInfo
00566F40;Script_GetMacroBody
00566F70;Script_DeleteMacro
00566FA0;Script_EditMacro
005670D0;Script_SetMacroItem
00567200;Script_GetMacroItem
00567320;Script_SetMacroSpell
00567450;Script_GetMacroSpell
005674F0;Script_PickupMacro
00567800;delete_155
00567C10;CGUIMacros__LoadMacrosCallback
00568020;CGUIMacros__CreateMacro
00568160;Script_CreateMacro
00568460;CGCommentator__RegisterScriptFunctions
00568730;Script_CommentatorGetNumMaps
00568770;Script_CommentatorZoomIn
00568810;Script_CommentatorZoomOut
005688C0;CGCommentator__GetCurrentMapAndInstance
005689A0;CGCommentator__Update
005690A0;Script_CommentatorSetMode
00569180;Script_CommentatorToggleMode
00569230;Script_CommentatorGetMode
005692A0;Script_CommentatorUpdatePlayerInfo
00569340;Script_CommentatorUpdateMapInfo
005693E0;Script_CommentatorGetMapInfo
00569520;Script_CommentatorGetInstanceInfo
005696E0;Script_CommentatorEnterInstance
005697B0;Script_CommentatorExitInstance
00569820;Script_CommentatorGetNumPlayers
00569910;Script_CommentatorGetPlayerInfo
00569B50;Script_CommentatorFollowPlayer
00569CD0;Script_CommentatorLookatPlayer
00569E50;Script_CommentatorSetMapAndInstanceIndex
00569FA0;Script_CommentatorSetPlayerIndex
0056A0F0;Script_CommentatorSetCamera
0056A2A0;Script_CommentatorGetCamera
0056A380;Script_CommentatorGetCurrentMapID
0056A410;Script_CommentatorStartInstance
0056A640;Script_CommentatorAddPlayer
0056A860;Script_CommentatorRemovePlayer
0056AA10;Script_CommentatorSetBattlemaster
0056AAF0;Script_CommentatorSetMoveSpeed
0056AB70;Script_CommentatorSetCameraCollision
0056AC10;Script_CommentatorSetTargetHeightOffset
0056AC90;Script_CommentatorSetSkirmishMatchmakingMode
0056ADA0;Script_CommentatorRequestSkirmishQueueData
0056AE50;Script_CommentatorRequestSkirmishMode
0056AF00;Script_CommentatorGetSkirmishMode
0056AF60;Script_CommentatorGetSkirmishQueueCount
0056AFC0;Script_CommentatorGetSkirmishQueuePlayerInfo
0056B0B0;Script_CommentatorStartSkirmishMatch
0056B1E0;GetCommentatorGUID
0056B280;CGCommentator__OnReceivePlayerInfo
0056B510;CGCommentator__SnapCameraToPlayer
0056B5C0;CGCommentator__UpdateCameraVelocity
0056B830;CGCommentator__PostInit
0056B8A0;CGCommentator__OnStateChanged
0056C150;CGCommentator__InitializeGame
0056C220;CGUnit_C_GetUnitF58Field_14_4F03C0
0056C340;CGChatBubbleFrame__Render
0056C500;CGChatBubbleFrame__Update
0056C7A0;CGChatBubbleFrame__OnWorldRender
0056C7F0;CGChatBubbleFrame__Initialize
0056CAD0;CGChatBubbleFrame__constructor
0056CE80;CGChatBubbleFrame__Remove
0056CEA0;CGChatBubbleFrame__GetNewChatBubble
0056CF80;CGChatBubbleFrame__ClearAll
0056D050;CGChatBubbleFrame__OnWorldLayerUpdate
0056D420;CGMailInfo__GetFirstAttachment
0056D460;CGMailInfo__OnSendMailResult
0056D4D0;CGMailInfo__ClearSendMail
0056D570;Script_SetSendMailShowing
0056D5C0;Script_ClearSendMail
0056D5D0;Script_GetSendMailMoney
0056D610;Script_SetSendMailCOD
0056D690;Script_GetSendMailCOD
0056D6D0;Script_GetInboxNumItems
0056D900;CGMailInfo__GetMailByIndex
0056D920;CGMailInfo__GetAttachment
0056D960;GM_EMAIL_NAME
0056DA60;CGMailInfo__SetObject
0056DBC0;CGMailInfo__OnPostmasterActivate
0056DD00;CGMailInfo__StationerySortCompare
0056DED0;CGMailInfo__UpdatePendingMail
0056DF80;Script_GetStationeryInfo
0056E0E0;Script_SelectStationery
0056E170;Script_GetSelectedStationeryTexture
0056E1E0;Script_GetNumPackages
0056E210;Script_GetPackageInfo
0056E310;Script_SelectPackage
0056E3A0;Script_GetSendMailItemLink
0056E440;Script_CheckInbox
0056E520;Script_GetInboxHeaderInfo
0056E9B0;Script_GetInboxInvoiceInfo
0056ECA0;Script_GetInboxItemLink
0056EDF0;Script_TakeInboxMoney
0056EEF0;Script_TakeInboxTextItem
0056F000;Script_ReturnInboxItem
0056F140;Script_DeleteInboxItem
0056F280;Script_InboxItemCanDelete
0056F350;Script_HasNewMail
0056F3A0;Script_GetLatestThreeSenders
0056F410;Script_RespondMailLockSendItem
0056F4E0;delete_156
0056F520;CGMailInfo__ParseInboxSubject
0056F770;CGMailInfo__DeleteMailIfEmpty
0056FAF0;CGMailInfo__Complain
0056FC80;CGMailInfo__UpdateStationeryList
0056FDA0;CGMailInfo__SetSendMoney
0056FE30;CGMailInfo__MarkAsRead
0056FF70;CGMailInfo__QueryNextMailTime
0056FFF0;CGMailInfo__AddItemToOutgoingMail
00570270;CGMailInfo__ProcessAutoLootAttachments
00570410;CGMailInfo__AutoLoot
005704D0;CGMailInfo__ReceivedMail
00570550;Script_ClickSendMailItemButton
005706C0;Script_SetSendMailMoney
00570750;Script_GetSendMailItem
00570910;Script_SendMail
00570BD0;Script_GetInboxText
00570F10;Script_GetInboxItem
005711C0;Script_TakeInboxItem
00571350;Script_ComplainInboxItem
005713C0;Script_CanComplainInboxItem
00571450;Script_AutoLootMailItem
00571530;CGMailInfo__EnterWorld
00571630;delete_157
00571730;CGMailInfo__CloseMail
005717B0;CGMailInfo__OnMailCommandResult
00571A40;Script_CloseMail
00571AB0;Script_GetNumStationeries
00571B00;Script_GetSendMailPrice
00571BE0;CGMailInfo__LeaveWorld
